CATE_real,CATE_estimado,cubre
4,3.88265614245882,1
4,3.87898179014808,1
4,3.8929209968393,1
4,3.89903704811834,1
4,3.89977734904747,1
4,3.98062977975822,1
4,3.89531125515257,1
4,3.90047247876757,1
4,3.8950826512795,1
4,3.89119070420892,1
4,3.96873420684775,1
4,3.97051685958097,1
4,3.98733106012362,1
4,3.89184987887864,1
4,3.97972352889988,1
4,3.90893755657577,1
4,3.95598829286132,1
4,3.89047749762375,1
4,3.88003775499516,1
4,3.88246437490513,1
4,3.86609332890544,1
4,3.88335964197059,1
4,3.88729252594264,1
4,3.87630862550469,1
4,3.94248883950141,1
4,3.96538040052217,1
4,3.87123666572973,1
4,3.96265820074783,1
4,3.87237077976218,1
4,3.88423699416443,1
4,3.88337743171697,1
4,3.86341499778853,1
4,3.9564267430811,1
4,3.88692912523789,1
4,3.86971995143422,1
4,3.88746708064242,1
4,3.88024474827212,1
4,3.87433797616078,1
4,3.87237077976218,1
4,3.8956374598691,1
4,3.95014005598708,1
4,3.87049162491297,1
4,3.98075150614386,1
4,3.87384520917564,1
4,3.89202705319055,1
4,3.88622576791475,1
4,3.87773363857281,1
4,3.96969332057416,1
4,3.8918659067537,1
4,3.94039824560435,1
4,3.95016995772559,1
4,3.96783551806436,1
4,3.87459858451233,1
4,3.86799914865507,1
4,3.88557482084806,1
4,3.97816295549722,1
4,3.96678724028221,1
4,3.88623288366502,1
4,3.96141760066246,1
4,3.89040620617302,1
4,3.97030444031738,1
4,3.87928286411593,1
4,3.89091679222774,1
4,3.89358863905906,1
4,3.8736844714465,1
4,3.87995331510158,1
4,3.88442995824432,1
4,3.87562555144676,1
4,3.9642932670027,1
4,3.88100319499415,1
4,3.98220153045295,1
4,3.89084169380374,1
4,3.94533263812449,1
4,3.88738678294226,1
4,3.92619257934927,1
4,3.96853230554666,1
4,3.88389986476755,1
4,3.95211395623114,1
4,3.96471827101897,1
4,3.88334945562291,1
4,3.8780887039464,1
4,3.88623288366502,1
4,3.8777488952105,1
4,3.94260540657034,1
4,3.88840712564103,1
4,3.86270156588685,1
4,3.98157354661964,1
4,3.96006301383381,1
4,3.96646818201747,1
4,3.89744823608393,1
4,3.87412692708328,1
4,3.88117046556954,1
4,3.85893448970888,1
4,3.88095107539665,1
4,3.87606627118726,1
4,3.87307525790825,1
4,3.8734304220398,1
4,3.88557912209559,1
4,3.87369929356478,1
4,3.87820808277085,1
4,3.89402458228853,1
4,3.88265321405005,1
4,3.8866822482449,1
4,3.86173197867542,1
4,3.88432882331917,1
4,3.88214337629627,1
4,3.88450093233058,1
4,3.88769281223638,1
4,3.8884532103306,1
4,3.88850334417449,1
4,3.94068435962181,1
4,3.97558994556118,1
4,3.87057925190108,1
4,3.96030879445992,1
4,3.88659499120285,1
4,3.87413661937137,1
4,3.8851484192596,1
4,3.89017242719181,1
4,3.88653439784261,1
4,3.88079543068861,1
4,3.86792563606563,1
4,3.96538093854881,1
4,3.87653474378922,1
4,3.83762714493129,1
4,3.9700462032578,1
4,3.97601263635493,1
4,3.88536751491209,1
4,3.8934476800266,1
4,3.97193397796625,1
4,3.97108450601013,1
4,3.87682520883116,1
4,3.87437270770938,1
4,3.89192763086923,1
4,3.89353392483565,1
4,3.8795309626121,1
4,3.9745582850611,1
4,3.88456211211142,1
4,3.89300309238738,1
4,3.89346349926713,1
4,3.98005764883462,1
4,3.88499730055899,1
4,3.97423111629877,1
4,3.9700462032578,1
4,3.95625927287445,1
4,3.89675688723626,1
4,3.88780037087839,1
4,3.88733777245872,1
4,3.86886051812498,1
4,3.88920234026097,1
4,3.94974910784376,1
4,3.95393877211433,1
4,3.97313180416485,1
4,3.95633754695387,1
4,3.86897789236865,1
4,3.8894064187,1
4,3.93816403688819,1
4,3.89044959680138,1
4,3.93332052407527,1
4,3.88794201996778,1
4,3.95434746732526,1
4,3.93831677684909,1
4,3.97754877434483,1
4,3.88502337930972,1
4,3.88861866886718,1
4,3.87503139319486,1
4,3.98213818230769,1
4,3.96109725362531,1
4,3.88808337106592,1
4,3.8759096840834,1
4,3.94857652562144,1
4,3.88008458208076,1
4,3.88306535723133,1
4,3.87385203329313,1
4,3.89173468888477,1
4,3.87654995715398,1
4,3.88310486463581,1
4,3.87799831170009,1
4,3.9633729260406,1
4,3.89058463890965,1
4,3.91210531890208,1
4,3.93065561757351,1
4,3.95432664406191,1
4,3.87461398821201,1
4,3.89675688723626,1
4,3.94110428270283,1
4,3.88987186397773,1
4,3.86457157528008,1
4,3.87014956514404,1
4,3.86077983302065,1
4,3.89144274024996,1
4,3.89038309797234,1
4,3.85816772634022,1
4,3.96337076508667,1
4,3.87912335306104,1
4,3.88117834199701,1
4,3.8756026732992,1
4,3.85240683919273,1
4,3.87750218807582,1
4,3.97052163067209,1
4,3.96240108299453,1
4,3.89304113168718,1
4,3.98165566267847,1
4,3.8828763396742,1
4,3.88472693482429,1
4,3.89011836811549,1
4,3.88140324779604,1
4,3.88743172047663,1
4,3.98818407692365,1
4,3.95223274559398,1
4,3.87971386736685,1
4,3.89185893103346,1
4,3.95483079086078,1
4,3.95940456281188,1
4,3.88472693482429,1
4,3.88712776675805,1
4,3.95910927066072,1
4,3.88629909667008,1
4,3.95589557488506,1
4,3.84714307321994,1
4,3.88063953222009,1
4,3.89151640319369,1
4,3.88891926054677,1
4,3.8716368090014,1
4,3.88883688484437,1
4,3.86352373349824,1
4,3.9822289512659,1
4,3.98277270445839,1
4,3.8718232723903,1
4,3.8892968529487,1
4,3.97984974267607,1
4,3.85243218630711,1
4,3.90507018353222,1
4,3.89133285496714,1
4,3.89954525718688,1
4,3.95966253449305,1
4,3.88956804992215,1
4,3.88288488886158,1
4,3.89527198887541,1
4,3.89867290179393,1
4,3.89453671719427,1
4,3.87947032298226,1
4,3.91508329755527,1
4,3.89543600814182,1
4,3.94684278154287,1
4,3.95201507462677,1
4,3.88758685668269,1
4,3.88980170354721,1
4,3.96485375432732,1
4,3.8744286281969,1
4,3.89810234862805,1
4,3.87503198989791,1
4,3.87453898599752,1
4,3.8899265299506,1
4,3.89187103478798,1
4,3.89203130117975,1
4,3.88211277569409,1
4,3.89123814248339,1
4,3.88756998818855,1
4,3.89426181671811,1
4,3.87299860063443,1
4,3.88892801778373,1
4,3.87676033765462,1
4,3.87235225267537,1
4,3.88773053573727,1
4,3.8848998705417,1
4,3.87807818817231,1
4,3.9624994011992,1
4,3.86730476900494,1
4,3.88698750157234,1
4,3.88161219976832,1
4,3.9799677331901,1
4,3.89658023704101,1
4,3.89782009102859,1
4,3.96656519308411,1
4,3.89486253194643,1
4,3.87913809392054,1
4,3.89117375040876,1
4,3.95463274780665,1
4,3.88739496354053,1
4,3.88391000061297,1
4,3.88253372876323,1
4,3.88707247292031,1
4,3.86795635908297,1
4,3.96607839845203,1
4,3.88662202993464,1
4,3.88463655879296,1
4,3.94346690059914,1
4,3.89159158078965,1
4,3.88602567478221,1
4,3.89525106632183,1
4,3.95683831511682,1
4,3.97100712812002,1
4,3.89962873772561,1
4,3.90095186814811,1
4,3.95704839776629,1
4,3.96842013148957,1
4,3.98286210915288,1
4,3.88344635763198,1
4,3.88127098713216,1
4,3.87453724322268,1
4,3.87111477661979,1
4,3.96728822742324,1
4,3.88839934712551,1
4,3.87383856386544,1
4,3.87520934422082,1
4,3.9773639125478,1
4,3.89198064586602,1
4,3.97022795625742,1
4,3.98062876469654,1
4,3.8904218093814,1
4,3.87681253312563,1
4,3.86825768507434,1
4,3.90296608192002,1
4,3.98582104355842,1
4,3.97994762441986,1
4,3.98678105571499,1
4,3.98079861869697,1
4,3.88661491418438,1
4,3.97690351613991,1
4,3.8819536878131,1
4,3.9605885952171,1
4,3.89070570530942,1
4,3.89164421413398,1
4,3.97401751839364,1
4,3.88125487739621,1
4,3.90054317293718,1
4,3.94399798540377,1
4,3.89506319680434,1
4,3.88686079083218,1
4,3.9688703581441,1
4,3.89966563642426,1
4,3.89173705440266,1
4,3.96290157829246,1
4,3.95691568601896,1
4,3.95786008930661,1
4,3.88705092283085,1
4,3.89865270551101,1
4,3.88975473739689,1
4,3.88700631807035,1
4,3.88555629376126,1
4,3.98154413451574,1
4,3.89276022966133,1
4,3.87275383213604,1
4,3.89545495086585,1
4,3.89002869773406,1
4,3.87235225267537,1
4,3.88675818355372,1
4,3.8949763589029,1
4,3.88253907687027,1
4,3.88458311827023,1
4,3.95518384856992,1
4,3.89425378083337,1
4,3.89069981464178,1
4,3.89139771397685,1
4,3.86163974564398,1
4,3.96363543311826,1
4,3.97331228399984,1
4,3.87921657633505,1
4,3.86361537710648,1
4,3.95451676367872,1
4,3.97990796440186,1
4,3.9420034483799,1
4,3.97312238662731,1
4,3.87782349218938,1
4,3.8802348169347,1
4,3.9744632990137,1
4,3.96509879672197,1
4,3.8759493147681,1
4,3.97568882929378,1
4,3.93562496585182,1
4,3.88180011768774,1
4,3.95399996767039,1
4,3.96277379748948,1
4,3.87897788272513,1
4,3.95680949108097,1
4,3.863543040934,1
4,3.8882459421544,1
4,3.96531471739643,1
4,3.87246607963184,1
4,3.87955342434617,1
4,3.95814348169607,1
4,3.88519270365152,1
4,3.89182212316874,1
4,3.8846206540148,1
4,3.89758457362629,1
4,3.89087652751981,1
4,3.8799748607667,1
4,3.88918087733718,1
4,3.88107402407567,1
4,3.94336366867652,1
4,3.8875283335933,1
4,3.97378044944427,1
4,3.97408483645455,1
4,3.88674601391557,1
4,3.88689815651174,1
4,3.96921012985901,1
4,3.88535450608662,1
4,3.97412503365101,1
4,3.98543024703953,1
4,3.89109591794958,1
4,3.88025613865796,1
4,3.89939080421285,1
4,3.88800905675553,1
4,3.95771370978966,1
4,3.87840701511452,1
4,3.86976454108597,1
4,3.94792117205125,1
4,3.88715422207858,1
4,3.97818335047634,1
4,3.89993442182412,1
4,3.87430049307278,1
4,3.98293627376001,1
4,3.88836139436185,1
4,3.88154250673262,1
