CATE_real,CATE_estimado,cubre
4,3.86561845155712,1
4,4.02430491466074,1
4,3.93299649601004,1
4,4.2215561413328,1
4,4.09124346415526,1
4,3.9287272287537,1
4,4.27787525643878,1
4,3.85916510845139,1
4,4.00434258213001,1
4,3.85663021448571,1
4,3.95372180802038,1
4,3.7710877283757,1
4,3.95781549787414,1
4,3.94221911998112,1
4,4.02125010783267,1
4,3.87678093386995,1
4,3.86564385733939,1
4,3.83575668650765,1
4,3.96464888217767,1
4,3.98385221083291,1
4,3.85768665733647,1
4,4.11917456983089,1
4,3.79582275652078,1
4,3.91087435566786,1
4,3.87139317639482,1
4,4.04704889184157,1
4,4.19838281894796,1
4,4.31247497963409,1
4,4.19722026421947,0
4,3.76298969006156,1
4,4.24206368953061,1
4,3.94632388602343,1
4,3.95353056600398,1
4,3.81827713968347,1
4,3.84216119937561,1
4,3.88166477618806,1
4,3.74129341915356,1
4,4.15153295347049,1
4,3.79504988126665,1
4,3.80958022789278,1
4,3.99268393253696,1
4,3.93574693136185,1
4,3.71280647923682,0
4,3.93134222868144,1
4,3.72015696034324,1
4,3.80923807970846,1
4,3.74931017819575,1
4,3.81177331802348,1
4,3.99496899932206,1
4,3.8983707390709,1
4,3.96961316608611,1
4,3.80211015970716,1
4,3.7326820745111,1
4,3.8375091098123,1
4,3.87681511685965,1
4,3.96577386499556,1
4,3.96382948279966,1
4,3.73576794339687,1
4,3.99266456382792,1
4,3.74584883330345,1
4,3.86639473904527,1
4,3.84752526408413,1
4,3.76357261013551,1
4,4.20875668116668,1
4,3.84970205770953,1
4,3.95669838632243,1
4,3.99279648371138,1
4,4.02499170479732,1
4,3.85504359832286,1
4,3.76431569665318,0
4,3.98362314453185,1
4,4.12239985029087,1
4,4.07820689063563,1
4,3.92665897313634,1
4,4.04339276636373,1
4,3.8720238537143,1
4,4.09039660770272,1
4,3.8653328312906,1
4,3.7241243261623,0
4,3.80863093004028,1
4,3.87421210966339,1
4,3.75810768816418,1
4,3.77364274344117,1
4,3.84861200168975,1
4,3.98096320127463,1
4,3.960744798197,1
4,4.01646535063199,1
4,3.8238009637856,1
4,3.98370298036072,1
4,3.78060798013958,1
4,3.86295018228089,1
4,4.21458977462859,1
4,3.78145876734157,1
4,3.95779568811718,1
4,3.96670881891443,1
4,3.71294197542327,1
4,3.80928281349841,1
4,3.99667725959466,1
4,4.00771948099037,1
4,3.90107424654227,1
4,3.81349994225251,1
4,3.71440356716765,0
4,4.27971465387325,1
4,4.15360632728488,1
4,4.1548250055733,1
4,3.90493852185459,1
4,3.83299198258072,1
4,3.62326137724031,0
4,3.90157069062327,1
4,3.84653071155787,1
4,3.90033439272208,1
4,3.7809313664808,1
4,3.7737010065217,0
4,3.84353065479193,1
4,3.92431716015165,1
4,3.80575264476832,1
4,3.83961335622894,1
4,3.75821210817455,1
4,3.85836641626222,1
4,3.69136810315968,1
4,3.93560421765594,1
4,3.67145636795804,1
4,3.8084657849346,1
4,3.90794716581596,1
4,3.84466017283226,1
4,3.8211084074949,1
4,4.17272148503608,1
4,4.15935548503674,1
4,3.84665122834436,1
4,4.19937323637666,0
4,3.80790617813026,1
4,3.85688456080268,1
4,3.78843144573856,1
4,3.93728128806517,1
4,3.74091143300334,1
4,3.74917761949224,1
4,3.93586826981349,1
4,4.02770849687586,1
4,3.72989570035805,1
4,3.67587229486303,0
4,4.01685722066481,1
4,4.20261944256112,1
4,3.8636444573121,1
4,3.77352152207878,1
4,4.22197103109831,0
4,4.08590872075138,1
4,3.99100022050504,1
4,3.69895265926447,1
4,3.97340176860557,1
4,3.9716027366354,1
4,3.73613976889913,1
4,4.2529440869937,1
4,3.98378544848213,1
4,4.04201692796384,1
4,3.80302185756379,1
4,4.09619215392731,1
4,3.8457682877587,1
4,4.29343678051043,1
4,4.04933546426628,1
4,3.97472729825622,1
4,3.85523319252592,1
4,3.84085185042155,1
4,3.93241433780813,1
4,3.80168763396025,1
4,3.8424597149789,1
4,3.9371797966201,1
4,4.00558071539349,1
4,4.13231728248984,1
4,3.83555756778357,1
4,3.80529622523252,1
4,3.93501389771718,1
4,4.21906850945121,1
4,3.90897723546806,1
4,3.95548032503761,1
4,3.90863144256993,1
4,4.01785719090953,1
4,3.85168672930026,1
4,4.17258736194678,1
4,3.7797415525186,0
4,3.73010951631348,0
4,3.78063104001835,1
4,4.09417609082161,1
4,4.22264323539853,1
4,3.89481506929778,1
4,3.6749729575079,1
4,3.92707490027083,1
4,3.86472637412766,1
4,3.8353222115111,1
4,3.81091175313836,1
4,3.88017634096134,1
4,3.79934003048569,1
4,3.77045301550657,1
4,3.88127289596957,1
4,3.98984953231258,1
4,3.82527478477192,1
4,3.83064502311397,1
4,3.91444369035829,1
4,3.98764222291831,1
4,3.8567360859766,1
4,3.87608110651811,1
4,4.22516102598628,1
4,3.9273681174112,1
4,3.86591331158478,1
4,3.7228186090773,1
4,4.03107961567048,1
4,3.81030588439951,1
4,3.93650627073629,1
4,3.75749244482663,1
4,4.00021119931432,1
4,3.95183173926028,1
4,3.98641843619847,1
4,3.76763185068912,1
4,3.64876612994859,0
4,3.64364584769059,1
4,4.07659426509437,1
4,4.00833221042915,1
4,3.85862323759397,1
4,4.10325962689928,1
4,3.79190620557297,0
4,3.77391205954062,1
4,3.9218183631161,1
4,3.78714723610947,1
4,3.98454181132423,1
4,4.19517760304408,1
4,4.1394908630833,1
4,3.78374799888062,1
4,3.91155885157722,1
4,3.83923664953968,1
4,3.96473970155032,1
4,3.76875995368911,1
4,3.7542098978621,1
4,4.05750089994223,1
4,3.83750031925007,1
4,4.25510108437045,1
4,3.68227652371361,1
4,4.10487691766335,1
4,3.91270312542972,1
4,3.79594045671942,1
4,3.81249296182196,1
4,3.8520263354224,1
4,4.03052071403627,1
4,4.12118751698829,1
4,4.2090856451196,1
4,3.75605150958545,1
4,3.80469380017308,1
4,4.02555561955756,1
4,3.86316273910825,1
4,4.0522671675013,1
4,3.87525007645895,1
4,3.96324565274023,1
4,3.92219919108633,1
4,3.86886589563603,1
4,3.8624053889476,1
4,3.90701754219627,1
4,3.94638211954384,1
4,3.88066768303311,1
4,3.76932672576547,1
4,3.9441755360467,1
4,3.89304132201792,1
4,3.98213717232927,1
4,3.93457216027333,1
4,3.70226325759581,1
4,3.91382626728666,1
4,4.14812057116586,1
4,3.8753954066138,1
4,3.87522167239589,1
4,3.76222760432933,1
4,3.68657001827874,1
4,3.94851146105198,1
4,3.79930155534065,1
4,3.80648589366981,1
4,3.85559039381051,1
4,3.9525243388333,1
4,3.87962954086069,1
4,3.9087210231569,1
4,3.79480664203436,1
4,3.79606581163051,1
4,3.81614459500191,1
4,3.76850831900352,1
4,3.78338797116763,1
4,3.73757660006579,0
4,3.81177257658246,1
4,3.95957340535091,1
4,3.87928104591403,1
4,3.94906979841929,1
4,3.65763120850739,0
4,4.03785972500021,1
4,3.74895383973318,0
4,3.82689554820958,1
4,4.08488831555999,1
4,3.81624383427822,1
4,3.8721973999488,1
4,3.87146059836382,1
4,3.94588832804428,1
4,4.05990935150806,1
4,3.75996184976519,1
4,3.81145057224792,1
4,3.76434437630847,1
4,3.81513919503486,1
4,4.07910143945325,1
4,3.85240933720947,1
4,3.66516762155734,1
4,4.01325240195174,1
4,3.87434930807562,1
4,3.93838466430264,1
4,3.87041011251315,1
4,3.96863352770022,1
4,4.11503133705009,1
4,3.81694806154221,1
4,3.75574869230994,1
4,4.04272595143672,1
4,4.18879414889535,1
4,4.20123165981384,1
4,3.84233680180401,1
4,3.89748711330596,1
4,3.74297604806218,0
4,3.87213832376892,1
4,4.02213565697924,1
4,3.96751488528657,1
4,4.12171273699088,1
4,3.86020887454912,1
4,4.02770247817099,1
4,3.82772214715325,1
4,4.01852089766311,1
4,4.23082117293525,1
4,3.81226569998595,1
4,3.84015765904868,1
4,3.63299689197126,1
4,3.91206365256536,1
4,4.29169946290168,0
4,4.2091029987836,1
4,4.14137326597822,1
4,4.02212218893714,1
4,3.95235717092061,1
4,4.17192723522599,1
4,3.89961196734495,1
4,3.9411002972817,1
4,3.83057695447033,1
4,3.70311933455905,1
4,4.11790049437996,1
4,3.81775086249317,1
4,3.86457555383611,1
4,3.8748505841753,1
4,3.9443916006152,1
4,3.74644507676676,1
4,4.11167522589476,1
4,4.06811343070859,1
4,4.0185389922642,1
4,4.17459429664047,1
4,3.92461076315522,1
4,4.05310576092561,1
4,3.98317031337192,1
4,3.8088371191714,1
4,3.77709975220168,1
4,3.75230147240679,0
4,3.75475221580889,1
4,3.98937853890041,1
4,3.79219217147058,1
4,3.67054099453066,1
4,3.8545339950702,1
4,3.86587528861022,1
4,3.7382965423028,1
4,3.96377714309489,1
4,3.76134641746204,1
4,3.65590492183506,1
4,3.66181069046609,0
4,4.18614848620693,1
4,3.81222122948962,1
4,3.84898965970791,1
4,3.85476300379432,1
4,3.78490839719693,1
4,4.01860946330744,1
4,4.29608723558818,1
4,4.03299610722056,1
4,3.89163422560045,1
4,3.98085024923263,1
4,4.22155215987981,1
4,4.05167151648789,1
4,4.06608985864764,1
4,4.03826915161609,1
4,3.87170111096046,1
4,4.12728549223197,1
4,4.07808661922643,1
4,3.84736546176901,1
4,3.96708524883889,1
4,3.95033766247827,1
4,3.77645490133352,1
4,4.0499155800258,1
4,4.10414237304019,1
4,3.71832654067607,0
4,4.0882762824945,1
4,3.76850786341544,1
4,3.86605631350416,1
4,4.02514335961251,1
4,3.61891170096992,1
4,3.60355954077618,1
4,3.96102756175969,1
4,3.71693932176646,1
4,3.73962443135842,1
4,3.878428827968,1
4,3.84387500665026,1
4,3.93938854645108,1
4,4.01279763283376,1
4,3.84924436799474,1
4,3.7966882444442,1
4,3.97123050986103,1
4,3.99714955249352,1
4,4.05948164225723,1
4,4.12817818202581,1
4,3.80919825286719,1
4,3.7866550027121,1
4,3.8738735875571,1
4,3.87738934445414,1
4,3.99996695213156,1
4,4.17626477421035,1
4,3.77892887313457,1
4,3.75243091655851,1
4,3.90524897600063,1
4,3.72349339669696,0
4,3.98223708834111,1
4,3.81005347741961,1
4,3.71685684266249,0
4,3.91092654442862,1
4,3.95757564189208,1
4,4.19135868742925,1
4,3.92646918640038,1
4,3.7989706043888,1
4,4.07948793125797,1
4,3.86406153484523,1
4,3.69481185137313,0
